scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
S16CNODE_7927_length_2528_cov_5.043656	2528	0.783623417721519	0.2294303797468354		0	1.4618895471475282	0.0290811743308059	0.0	0.4993957838607827				0.0	0.0	0.0	0	0	0	0	0
S16CNODE_792_length_14224_cov_29.516647	14224	0.1945303712035995	0.0407058492688413	0.0015138408304498	0	1.1091555295235382	0.0093002975545944	0.0203177727784027	0.1578274169691788	0.0			0.0	1.0	1.0	0	0	0	0	0
S16CNODE_795_length_14161_cov_14.013206	14161	3.9576301108678766	0.7974013134665631	0.0034919206582362	2	4.155176070449572	0.0349186789090596	0.3175623190452651	0.9696387267186682	0.0			0.0	0.995774961085168	0.997109183900378	13	20	33	13	19
S16CNODE_7993_length_2513_cov_15.202381	2513	4.099482690011938	0.6904098686828491	0.0032995274550566	2	4.651445454688843	0.0928064402800925	0.3903700756068444	0.973213124063746	0.0			0.0	0.9969418960244648	0.99796126401631	2	5	7	2	3
S16CNODE_800_length_14109_cov_25.962514	14109	0.0392657169182791	0.0205542561485576		0	0.2741292431183065	0.0023079300480408	0.0	0.0340774539327716				0.0	0.0	0.0	0	0	0	0	0
S16CNODE_8025_length_2506_cov_12.697818	2506	4.926576217079011	0.8611332801276935	0.0054263362898671	5	3.724045056357501	0.0744065317614975	0.5379090183559457	0.9870953400922008	0.0			0.0	0.9940652818991098	0.997774480712166	3	14	17	3	8
S16CNODE_8074_length_2496_cov_18.013229	2496	3.675080128205128	0.8137019230769231	0.0041602232378401	3	3.325400615925844	0.0665746202594154	0.34375	0.9610351668290118	0.0			0.0	0.9918414918414918	0.993006993006993	6	3	9	6	7
S16CNODE_8091_length_2493_cov_10.691639	2493	2.724428399518652	0.3874849578820697	0.0045209392731966	0	4.083842636794126	0.081807850178094	0.2759727236261532	0.9097949869832008	0.0			0.0	0.9840116279069768	0.9869186046511628	9	5	14	9	11
S16CNODE_830_length_13757_cov_20.072661	13757	8.155121029294177	0.9079741222650288	0.0048443168195809	6	7.34815748727298	0.0626516296516352	0.5576070364178236	0.9992541394226552	0.0			0.0	0.9955677225915788	0.9981749445965324	14	75	89	14	34
S16CNODE_8356_length_2443_cov_48.186813	2443	5.911174785100287	0.5112566516577978	0.0126730106524284	1	9.172199112809828	0.1856096894678086	0.3090462546049938	0.9945903308066236	0.0			0.0	1.0	1.0	0	24	24	0	0
S16CNODE_8458_length_2426_cov_18.601958	2426	8.063066776586975	0.9266281945589449	0.0059553629598094	8	5.495683338760222	0.1116004200559783	0.7065127782357791	0.9991909808449352	0.0			0.0	0.9924154025670944	0.997666277712952	4	21	25	4	13
S16CNODE_850_length_13466_cov_17.607588	13466	6.861206000297044	0.7651121342640724	0.0056657051519218	5	6.439435501024271	0.0554938196843591	0.5370562899153424	0.9976619660574412	0.0			0.0	0.992533185840708	0.9964048672566372	26	68	94	26	54
S16CNODE_857_length_13308_cov_19.114050	13308	7.473925458370905	0.861887586414187	0.0033939430116076	6	7.061220290490637	0.0612124386913932	0.5852119026149685	0.9986389191874484	0.0			0.0	0.99653312788906	0.99768875192604	18	46	64	18	27
S16CNODE_8620_length_2395_cov_17.129422	2395	5.773277661795407	0.908141962421712	0.0041869620306301	5	4.716067227256861	0.0963868781562322	0.5189979123173277	0.993889851339244	0.0			0.0	0.997586484312148	0.999195494770716	1	9	10	1	3
S16CNODE_8631_length_2393_cov_14.932642	2393	9.167572085248642	0.9565399080651902	0.0021158859283899	8	6.729127348013379	0.1375872402866923	0.7463435018804847	0.9996949290395716	0.0			0.0	0.990481522956327	0.9916013437849944	15	4	19	15	17
S16CNODE_8749_length_2372_cov_14.416122	2372	9.419055649241146	0.898397976391231	0.0042279144655638	8	7.762914461041648	0.159425953732487	0.7145868465430016	0.999755678637127	0.0			0.0	0.9982300884955752	0.9988200589970502	2	14	16	2	3
S16CNODE_881_length_13052_cov_18.706667	13052	9.620441311676371	0.9250689549494332	0.0045154245764115	9	7.227783688875544	0.0632678755677632	0.6995096536929206	0.999795481000194	0.0			0.0	0.9956188389923328	0.9976998904709748	20	84	104	21	40
S16CNODE_8830_length_2356_cov_27.076788	2356	6.508064516129032	0.8463497453310697	0.0042875423743224	3	6.720620738665839	0.1384885703746338	0.4673174872665535	0.996806446293754	0.0			0.0	0.997275204359673	0.9981834695731152	2	10	12	2	3
S16CNODE_9003_length_2330_cov_12.866400	2330	2.225321888412017	0.6399141630901287	0.004977293066926	2	2.389237852205929	0.0495079156463058	0.1952789699570815	0.859838398757287	0.0			0.0	0.9934065934065934	1.0	0	5	5	0	3
S16CNODE_9059_length_2322_cov_11.105568	2322	5.366925064599483	0.7015503875968992	0.002126319137843	6	5.225219596330027	0.1084593448390964	0.5236864771748493	0.9912525655912988	0.0			0.0	0.9958881578947368	0.997532894736842	3	7	10	3	5
S16CNODE_9078_length_2319_cov_12.207404	2319	1.7542043984476068	0.4570935748167313	0.0071784586005567	0	2.391040530773065	0.0496626880034065	0.1323846485554118	0.7875317011925987	0.0			0.0	0.986970684039088	0.993485342019544	2	4	6	2	4
S16CNODE_9118_length_2313_cov_11.991503	2313	5.113705144833549	0.658019887591872	0.0041195619060265	3	6.13844791635776	0.1276628866946177	0.3359273670557717	0.9890607894117602	0.0			0.0	0.9974259974259976	0.9974259974259976	2	7	9	2	2
S16CNODE_9171_length_2306_cov_5.193809	2306	7.833911535125759	0.7406764960971379	0.0027512929623498	7	7.797173752373216	0.1624058793330811	0.5732870771899393	0.9990095427824264	0.0			0.0	0.9992435703479576	0.9992435703479576	1	6	7	1	1
S16CNODE_9182_length_2304_cov_7.100584	2304	2.153211805555556	0.6349826388888888	0.0057232704177592	3	1.9282841115511555	0.0401813065052763	0.1380208333333333	0.850623606027369	0.0			0.0	0.959119496855346	0.9622641509433962	12	3	15	12	13
S16CNODE_918_length_12584_cov_21.671384	12584	8.191274634456452	0.8718213604577241	0.0037223569697032	7	6.99713070084649	0.0623774889530492	0.6362047043865225	0.9992775739543835	0.0			0.0	0.9967524356732452	0.998126405196103	15	57	72	15	26
S16CNODE_921_length_12550_cov_39.147759	12550	0.1323505976095617	0.0231075697211155	0.001163636337627	0	0.8649512644249502	0.007721240468557	0.0219123505976095	0.1102952187018317	0.0			0.0	0.9963636363636365	0.9963636363636365	1	0	1	1	1
S16CNODE_9252_length_2294_cov_13.992783	2294	4.48561464690497	0.6207497820401047	0.0034712505585422	3	6.0314138873152565	0.1259554907231337	0.3395815170008718	0.9809520869238164	0.0			0.0	0.9961489088575096	0.9961489088575096	3	4	7	3	3
S16CNODE_936_length_12353_cov_11.662838	12353	5.592568606816158	0.8372055371164899	0.0037988856807996	5	4.876956007040566	0.0438813718697032	0.5139642192180037	0.9928327846846646	0.0			0.0	0.9955898566703418	0.9971649078595054	18	35	53	18	28
S16CNODE_9448_length_2264_cov_14.090535	2264	9.183745583038869	0.8052120141342756	0.0046596938733896	7	8.37988193868486	0.1761552629668557	0.6395759717314488	0.999699254856085	0.0			0.0	0.9875690607734806	0.9917127071823204	12	14	26	12	18
S16CNODE_9632_length_2234_cov_12.646732	2234	5.468666069829902	0.8057296329453895	0.0024689166157534	4	5.066624454150401	0.1072196421425244	0.4726947179946285	0.9920041461440816	0.0			0.0	0.9962121212121212	0.9971590909090908	3	3	6	3	4
S16CNODE_96_length_81546_cov_32.666499	81546	0.090930272484242	0.0212640718122286	0.0008640023607747	0	0.747798640103372	0.0026187015333506	0.0102886714247173	0.0771526387702143	0.0			0.0	1.0	1.0	0	1	1	0	0
S16CNODE_984_length_11884_cov_9.828237	11884	3.915432514304948	0.6840289464826658	0.0029927591106709	3	4.893411255864726	0.0448899031121227	0.3111746886570178	0.9684861110138252	0.0			0.0	0.9932395889670091	0.9935100054083288	24	17	41	24	25
S16CNODE_9916_length_2196_cov_18.373289	2196	8.290983606557377	0.97040072859745	0.0026479061383112	8	4.986825150321292	0.1064404933476435	0.7062841530054644	0.9993384589527712	0.0			0.0	1.0	1.0	0	5	5	0	0
S16CNODE_994_length_11844_cov_22.685051	11844	0.0435663627152988	0.0242316784869976		0	0.2834390643712691	0.0026045268629816	0.0	0.0377385601837365				0.0	0.0	0.0	0	0	0	0	0
S18CNODE_1061_length_12881_cov_343.099734	12881	6.132054964676655	0.7391506870584582	0.0047719623661874	4	7.148281275964287	0.062985952540346	0.4794658799782625	0.995548902276604	0.0			0.0	0.9886658031088082	0.9920660621761658	49	58	107	49	70
S18CNODE_1062_length_12862_cov_290.182245	12862	5.469755870004665	0.6013061732234489	0.0072749532558149	1	7.877984806702456	0.0694668761862237	0.383221893951174	0.9920118368017798	0.0			0.0	0.9866098600121728	0.9918847636437412	40	80	120	40	66
S18CNODE_1074_length_12701_cov_304.711264	12701	1.885993228879616	0.4557908826076687	0.0029113800207256	0	3.152963572991016	0.0279780275044546	0.120856625462562	0.8108721468816765	0.0			0.0	0.9993485342019544	0.9993485342019544	1	3	4	1	1
S18CNODE_111_length_52029_cov_238.990202	52029	5.157373772319284	0.729477791231813	0.0045664502463905	3	6.35988090884235	0.0278824169703797	0.3856695304541698	0.9894745699559676	0.0			0.0	0.9943187481311672	0.9971593740655836	57	173	230	57	114
S18CNODE_116_length_51010_cov_323.999764	51010	5.511978043520879	0.7296020388159185	0.0053678913470179	4	6.432060425836469	0.0284791295355518	0.4394824544207018	0.9923041696703808	0.0	0.0113230760280902	0.0	0.0002548519898059	0.9925506289588724	0.9953608707288786	104	192	296	104	167
S18CNODE_131_length_46912_cov_175.590200	46912	5.050584072305593	0.7093920532060027	0.0030013192450001	3	5.900289471064284	0.0272418108676655	0.4001321623465211	0.9884337711829292	0.0			0.0	0.995631559320228	0.9969101273240636	58	91	149	58	82
S18CNODE_140_length_45574_cov_345.511155	45574	6.787795672971432	0.6612761662351341	0.0046255291130211	3	8.376105464701988	0.0392363254101355	0.4626322025716417	0.997505391757731	0.0			0.0	0.9941187630430658	0.9959210775943844	86	171	257	86	124
S18CNODE_1414_length_10460_cov_266.408167	10460	7.082791586998088	0.7031548757170172	0.0066587015529676	3	10.983736902214163	0.1074001876159391	0.4304015296367113	0.9980774540800292	0.0	0.002372881450222	0.0	0.0169216061185468	0.986894713460684	0.9926699244780096	33	59	92	33	59
S18CNODE_142_length_45161_cov_353.459587	45161	11.60972963397622	0.8703527379818871	0.0061584309352736	8	14.661795099189971	0.0689938180839772	0.6612563937911029	0.9999646916566632	0.0	0.0152709115012903	0.0	0.0177365425920595	0.992800455413053	0.99638348457958	106	412	518	108	215
S18CNODE_144_length_45099_cov_211.888543	45099	6.625091465442693	0.8300849242777002	0.0039283096326816	5	6.616814616593326	0.0311580540277914	0.510410430386483	0.9971199734438342	0.0			0.0	0.9953516660150312	0.9974368999522134	59	151	210	59	107
S18CNODE_1467_length_10198_cov_336.689062	10198	15.415963914493036	0.9243969405765836	0.0044933607879424	13	12.093702770564416	0.1197631143555517	0.7670131398313395	0.9999987746648218	0.0	0.008145455158118	0.0	0.0032359286134536	0.9953975965226284	0.9976987982613142	18	83	101	18	36
S18CNODE_14_length_116982_cov_275.491485	116982	6.652262741276436	0.7767092373185618	0.0042688910749268	4	7.324153329936069	0.0214140968642332	0.4953753568925134	0.997188249400723	0.0	0.0	0.0	2.5644971021182746e-05	0.995030198446937	0.9971182053494392	166	435	601	167	288
S18CNODE_1510_length_9918_cov_343.960878	9918	12.99919338576326	0.8588425085702762	0.0048472130165047	9	12.176832776122922	0.1222768339711657	0.719903206291591	0.9999896475542271	0.0	0.0052210524765371	0.0	0.0172413793103448	0.9900560224089636	0.9936974789915968	45	75	120	45	71
S18CNODE_171_length_42064_cov_201.981994	42064	6.694941042221377	0.8318514644351465	0.0053881629439906	5	6.669822488898796	0.032521019642302	0.5345188284518828	0.9972922383377852	0.0			0.0	0.9944404910158334	0.9979096246219534	46	226	272	47	125
S18CNODE_175_length_41762_cov_282.259878	41762	8.063813993582682	0.7967769742828409	0.0070140461377444	6	8.213340146664313	0.0401915138149245	0.5698002969206456	0.9991915144537376	0.0	0.0295414633867217	0.0	0.0019635074948517	0.9906286770885864	0.9955034459573038	106	333	439	107	223
S18CNODE_181_length_41014_cov_254.810880	41014	6.288706295411323	0.8004583800653435	0.0036765169256753	4	6.816336106566891	0.0336581489407463	0.4896133027746623	0.996123907261306	0.0			0.0	0.9950699666351276	0.9969125043573528	62	117	179	62	99
S18CNODE_196_length_38501_cov_224.963747	38501	6.310901015558038	0.8380561543856003	0.002828274330191	5	5.694194106228652	0.0290203003374011	0.5253110308823148	0.9961991311617432	0.0			0.0	0.9969344870210136	0.9984177997527812	32	74	106	32	62
S18CNODE_199_length_38300_cov_198.995736	38300	4.021409921671018	0.6724281984334204	0.0044134688291925	2	4.558841992191768	0.0232948985114709	0.3642297650130548	0.9713013432611282	0.0			0.0	0.9913978494623656	0.9940501792114697	83	100	183	83	120
S18CNODE_218_length_36685_cov_334.789800	36685	6.9397573940302575	0.6960610603789015	0.004735692859638	5	8.346553463454196	0.0435781547926972	0.5035845713506882	0.997818637895953	0.0	0.0102727277712388	0.0	0.0023988005997001	0.994099815957562	0.9957237198224532	79	141	220	79	109
S18CNODE_225_length_36166_cov_198.478844	36166	5.680141569429852	0.7851020295304982	0.0032423280114364	4	5.517167602403942	0.0290116174773562	0.4933915832549909	0.9933661172041598	0.0			0.0	0.9968056489576328	0.9981506388702084	33	80	113	33	57
S18CNODE_244_length_33738_cov_227.235139	33738	4.374533167348391	0.6458296283122889	0.0030103366817952	2	5.486848018905319	0.0298723714016151	0.3815875274171557	0.9789890760154208	0.0			0.0	0.9956501475842784	0.997125990368184	37	60	97	37	56
S18CNODE_2508_length_6542_cov_290.938902	6542	6.169214307551208	0.7838581473555487	0.0057901745900948	5	6.241786774164873	0.0771768154104354	0.5316416997859982	0.9956925803083052	0.0			0.0	0.9905117883841288	0.9948246118458884	18	37	55	18	33
S18CNODE_260_length_32540_cov_212.487540	32540	4.773171481253842	0.6348186846957591	0.0046599940528392	3	6.109412113347495	0.0338686059100944	0.3709588199139521	0.9852233998142028	0.0			0.0	0.991218623146384	0.9941181343716344	70	89	159	71	106
S18CNODE_2676_length_6200_cov_210.830639	6200	8.480806451612903	0.8330645161290322	0.0041226254945451	6	8.488015421831461	0.1078065980863039	0.567741935483871	0.999440547592717	0.0			0.0	0.9963068181818182	0.9971590909090908	10	25	35	10	13
S18CNODE_313_length_29800_cov_350.102715	29800	12.211073825503355	0.8962751677852349	0.0058373296504913	11	10.02805853130612	0.0580919580495434	0.7080201342281879	0.9999792378343751	0.0	0.0	0.0	0.000234899328859	0.9883880752642306	0.9920375373240438	166	269	435	168	245
S18CNODE_329_length_28795_cov_327.409778	28795	6.844278520576489	0.7361347456155583	0.0069005792501973	5	7.551671272853492	0.0445032857197863	0.5185622503906928	0.9976267570686356	0.0			0.0	0.9909590141976964	0.9945084382534156	82	186	268	82	135
S18CNODE_40_length_83702_cov_217.771468	83702	4.935222575326755	0.7121574155934147	0.0029938924109749	3	5.373321228364674	0.0185728042319591	0.4261905330816468	0.987193488596624	0.0			0.0	0.9966080789392536	0.997477083508536	89	139	228	90	121
S18CNODE_411_length_25071_cov_271.909658	25071	8.059869969287224	0.8678951776953452	0.0038988229175712	7	6.909458881884247	0.0436382041519294	0.6239479877148897	0.999188693934956	0.0			0.0	0.996611903087643	0.9978904302243816	33	99	132	33	53
S18CNODE_43_length_80708_cov_210.781275	80708	5.493767656242256	0.7486990137285028	0.0023876672342116	4	6.036440719298404	0.0212483561895351	0.4501040789017198	0.9921794222060648	0.0			0.0	0.9980180031381616	0.9989264183665042	39	119	158	39	72
S18CNODE_447_length_23664_cov_318.584305	23664	7.078262339418526	0.8972278566599053	0.0037018855427373	5	6.739906992725979	0.0438146151796706	0.5761494252873564	0.998069749797191	0.0			0.0	0.9960393134810034	0.9977262725539092	31	71	102	31	54
S18CNODE_4530_length_3950_cov_215.328944	3950	5.283544303797468	0.8541772151898734	0.0018545966028329	4	4.798112244289067	0.0763531284894952	0.4324050632911392	0.9905842326780574	0.0			0.0	0.9964871194379392	0.997072599531616	5	4	9	5	6
S18CNODE_481_length_22682_cov_360.663880	22682	10.464994268583018	0.8818446345119478	0.006551188142291	7	10.560190440663284	0.0701197971366899	0.6106163477647474	0.999902979662759	0.0	0.0022473684266993	0.0	0.006701349087382	0.992057761732852	0.995956678700361	56	184	240	56	110
S18CNODE_55_length_70187_cov_230.246655	70187	6.445695071736932	0.7899895992135296	0.0028206207486897	5	7.166169102684779	0.0270496597198969	0.5021157764258338	0.9966256371185466	0.0	0.0	0.0	0.0001852194850898	0.9975881051018672	0.9982691107201634	61	160	221	61	85
S18CNODE_5746_length_3184_cov_53.184422	3184	9.595477386934672	0.7679020100502513	0.0032228377675268	8	8.816117301260752	0.1562640372779333	0.6259422110552764	0.9997909227030825	0.0			0.0	0.9904666332162568	0.992473657802308	15	10	25	15	19
S18CNODE_597_length_19708_cov_328.463094	19708	8.567637507611122	0.8996346661254313	0.0041605442649771	7	7.136548514565613	0.0508367717642594	0.6446113253501117	0.999481838671504	0.0			0.0	0.9972449622166248	0.9981108312342568	23	83	106	24	35
S18CNODE_598_length_19706_cov_351.320190	19706	10.61270678981021	0.8643052877296254	0.0047094552838574	7	10.377699632433403	0.073928667231804	0.6654318481680707	0.999914843523632	0.0	0.0040615384395306	0.0	0.0026387902161778	0.9948905666132846	0.996720811408526	43	125	168	43	67
S18CNODE_608_length_19335_cov_224.763890	19335	5.583501422291182	0.6545642617015774	0.0041507249100959	3	6.6124258551122255	0.0475554130559447	0.4533747090768037	0.9927751713092178	0.0			0.0	0.9936116814966918	0.9954369153547798	40	66	106	40	56
S18CNODE_646_length_18557_cov_246.075541	18557	6.828420542113488	0.8089669666433152	0.0040638406076761	5	8.142489768135404	0.0597743744142332	0.5102117799213235	0.997593291755258	0.0	0.000871111287011	0.0	0.0024249609311849	0.992923531896916	0.9947190536544148	50	54	104	50	67
S18CNODE_70_length_64022_cov_214.294253	64022	5.754943613132985	0.7154415669613571	0.0027633221063408	4	6.614949503886285	0.0261435949673419	0.4562181750023429	0.9937901293365567	0.0			0.0	0.9966105176663927	0.998082717063818	56	129	185	56	99
S18CNODE_73_length_61884_cov_213.772000	61884	5.775014543339151	0.7864229849395643	0.0025257302640451	4	6.210663201074194	0.024966191575818	0.4744198823605455	0.9938992150866954	0.0			0.0	0.998603494669437	0.9989441057256718	31	98	129	31	41
S18CNODE_75_length_61671_cov_221.770643	61671	6.505326652721701	0.7610708436704448	0.0032444606299074	5	6.822374524515306	0.0274725253477465	0.5176014658429408	0.9967987164312052	0.0			0.0	0.9947683343253656	0.9959901005607594	127	162	289	128	167
S18CNODE_762_length_16742_cov_291.230663	16742	6.903894397324095	0.7659180504121371	0.0048927348312245	5	7.013589749267107	0.0542062870534514	0.531477720702425	0.9977484552726404	0.0			0.0	0.9931445268599686	0.9953922229714542	41	71	112	41	61
S18CNODE_774_length_16525_cov_178.079037	16525	3.7233888048411496	0.5435400907715583	0.0030180679110258	1	4.947008816606678	0.0384844328966961	0.328714069591528	0.9626623214977535	0.0			0.0	0.996318114874816	0.9970544918998528	16	20	36	16	20
S18CNODE_883_length_15043_cov_193.218562	15043	7.269560592966829	0.7898025659775311	0.0045770669474201	6	7.103736199455827	0.0579207308464847	0.5813335106029383	0.9983697501661204	0.0			0.0	0.9959977129788452	0.9971412235563178	25	67	92	25	35
S18CNODE_944_length_14139_cov_347.904210	14139	7.061107574793126	0.8656906429026098	0.0052318331982051	5	6.090618720598216	0.0512232847191431	0.5583138835844119	0.9980402884570646	0.0			0.0	0.9937927539903724	0.9977197871801368	18	66	84	18	49
S20CNODE_1010_length_14927_cov_524.010976	14927	2.0474978227373217	0.5248207945333958	0.005817267585761	1	2.77287587664831	0.0226964906216829	0.1912641522074094	0.8360084828969387	0.0			0.0	0.992644483362522	0.997197898423818	8	25	33	8	21
S20CNODE_113_length_70425_cov_525.716851	70425	4.512815051473199	0.6824565140220092	0.0058762630091037	2	5.7060284053010255	0.0215017389516864	0.363095491657792	0.981404128596419	0.0			0.0	0.9926479214735444	0.9953853975206288	116	265	381	118	188
S20CNODE_142_length_58634_cov_631.337876	58634	2.8997339427635844	0.5072995190503803	0.0051819365999653	1	4.452807912878479	0.0183892028239105	0.2328171368148173	0.9227312034263404	0.0			0.0	0.994945425243572	0.9972163211486338	38	119	157	38	69
S20CNODE_143_length_58359_cov_625.626917	58359	3.984286913757946	0.6368512140372522	0.0052203939634035	2	5.182411878679086	0.0214526884789285	0.3313799071265786	0.9703450240548456	0.0			0.0	0.9923987796680284	0.995139355706086	94	179	273	94	147
S20CNODE_145_length_58060_cov_509.271373	58060	2.949586634516018	0.5307440578711677	0.0069639860201349	1	4.880860001273988	0.020256367856226	0.2391319324836376	0.9260587927572718	0.0			0.0	0.9909248055315472	0.9945260731777584	76	150	226	76	126
S20CNODE_1518_length_11179_cov_534.305621	11179	3.600322032382145	0.6081044816173182	0.0040652698164739	2	4.547040107598507	0.0430077509690576	0.3282941229090259	0.958376249726572	0.0			0.0	0.9961852861035424	0.9967302452316076	12	23	35	12	14
S20CNODE_162_length_53691_cov_379.220054	53691	2.0139688215902107	0.4338343484010356	0.0050736623736398	0	3.2790296167012505	0.0141513749266711	0.1760816524184686	0.8310807467172775	0.0			0.0	0.986249206685001	0.9888935900148086	105	64	169	105	130
S20CNODE_173_length_52133_cov_551.922507	52133	3.28682408455297	0.5454894212878599	0.0065547568626261	1	4.774355483920014	0.0209104105059966	0.275775420558955	0.9451013031015644	0.0			0.0	0.9877582249426168	0.991583779648049	121	168	289	121	176
S20CNODE_180_length_50102_cov_570.025207	50102	4.155502774340346	0.7075366252844197	0.0058864906467109	3	4.970423636974525	0.0222059935197805	0.3469122989102231	0.9745059184476512	0.0			0.0	0.993441113859962	0.9963178183073472	63	170	233	64	114
S20CNODE_192_length_47989_cov_531.586158	47989	4.666131821875847	0.6651524307653838	0.0054672462207426	3	5.536936574765902	0.0252757018391766	0.3791285502927754	0.9837586431638784	0.0			0.0	0.9937341980872816	0.9960426514235462	71	173	244	72	114
S20CNODE_1960_length_9283_cov_472.658158	9283	1.3328665302165248	0.4324033178929225	0.0064183896173259	0	2.097007568767906	0.0217660296246857	0.0899493698157923	0.6917737371853083	0.0			0.0	0.9976047904191616	1.0	0	8	8	0	2
S20CNODE_216_length_44377_cov_545.910293	44377	1.5874439461883407	0.2928769407575997	0.0055896125845467	0	3.381274225140725	0.0160511560698049	0.133875656308448	0.7538250961648068	0.0			0.0	0.992930483083656	0.9959602760478034	24	57	81	24	42
S20CNODE_222_length_43842_cov_648.381081	43842	4.371036905250673	0.6543497103234341	0.0067707310053632	3	5.35977492371113	0.0255980172047867	0.3740705259796542	0.9789241108742478	0.0			0.0	0.9918292682926828	0.995	81	212	293	82	134
S20CNODE_224_length_43753_cov_544.396328	43753	4.355312778552328	0.6760679267707357	0.005081845361564	3	5.628785726162305	0.0269101278612816	0.3768427307841748	0.9786294438130954	0.0	0.000911628091058	0.0	0.0009827897515598	0.994784085395439	0.9962396894711304	62	133	195	62	86
S20CNODE_229_length_43137_cov_600.111263	43137	4.380601339917009	0.6507406634675569	0.00554363503429	2	5.653737427939035	0.0272217286000834	0.3464543199573452	0.9791013555955642	0.0			0.0	0.9935095349615256	0.9952492472398796	71	131	202	71	97
S20CNODE_2310_length_8265_cov_535.303737	8265	4.853115547489413	0.6137931034482759	0.0083978220112669	2	6.246360656321306	0.0687118911794232	0.3770114942528735	0.9862305241064035	0.0			0.0	0.9906931964056482	0.9980744544287548	6	55	61	6	29
S20CNODE_2559_length_7670_cov_440.566838	7670	9.866753585397651	0.8370273794002607	0.0060485141335647	9	8.288521320466483	0.094647182464654	0.6607561929595828	0.9998354577885152	0.0			0.0	0.9956590370955012	0.9978295185477506	11	65	76	11	22
S20CNODE_26_length_176920_cov_431.406592	176920	2.5157698394754693	0.5296009495817319	0.007296382781895	1	3.6656235900934697	0.008714864294506	0.2171037757178385	0.8915455238017123	0.0			0.0	0.9896641499609476	0.9929445456912264	270	478	748	271	397
S20CNODE_289_length_37444_cov_636.592073	37444	1.6396218352740093	0.3482800982800982	0.0039081207697432	0	3.392491949925048	0.0175320825487908	0.1310757397713919	0.7649098168917938	0.0			0.0	0.9944987775061124	0.9967400162999184	16	22	38	16	27
S20CNODE_290_length_37441_cov_423.982657	37441	2.885579979167223	0.5869768435672125	0.0046122593991902	1	3.722075412124411	0.0192361098276612	0.2576587163804386	0.9217594420176426	0.0			0.0	0.9946097232300196	0.9961646107598215	37	62	99	37	52
S20CNODE_320_length_35509_cov_467.486933	35509	3.2044833704131346	0.5479737531330086	0.0062046532960747	1	4.4158445481281365	0.0234342290692551	0.2805204314399166	0.9409611050640612	0.0			0.0	0.9892581066158016	0.99196867784359	80	105	185	80	107
S20CNODE_342_length_33548_cov_545.189985	33548	4.269762728031477	0.6217360200310004	0.0050265490705786	2	5.579654633060311	0.0304635473486031	0.3518540598545367	0.9769525579312076	0.0			0.0	0.9943239579803456	0.9964418841070825	42	107	149	42	67
S20CNODE_3448_length_6211_cov_549.243560	6211	0.5309933988085654	0.1812912574464659	0.0021449756457319	0	1.5633864103996822	0.0198390344918502	0.046530349380132	0.3742893099306403	0.0			0.0	0.9550173010380624	0.9550173010380624	13	1	14	13	13
S20CNODE_411_length_28953_cov_521.647043	28953	3.685766587227576	0.6015956895658481	0.0062344526675209	1	5.230041574138696	0.0307373099207905	0.2892619072289573	0.9614011152926965	0.0			0.0	0.9911641791044776	0.9953432835820896	38	100	138	39	74
S20CNODE_415_length_28788_cov_669.519975	28788	2.751042100875365	0.4725927469779075	0.0053090693761539	0	4.600100579520405	0.0271124724410803	0.2207169654022509	0.91189008193957	0.0			0.0	0.9924457034938622	0.996222851746931	24	59	83	24	48
S20CNODE_4393_length_5262_cov_679.585535	5262	1.4659825161535538	0.3375142531356898	0.0036018511539772	0	2.847425466692293	0.0392570999813849	0.1201064234131508	0.7259548929199937	0.0			0.0	0.990506329113924	0.990506329113924	6	4	10	6	6
S20CNODE_43_length_132099_cov_488.053249	132099	4.617226474083831	0.7167805963709036	0.0048717544487547	3	5.305433767087242	0.0145973081472508	0.3854154838416642	0.9830419219339336	0.0			0.0	0.9946771944297136	0.9967395360713374	164	431	595	166	271
S20CNODE_73_length_94770_cov_483.793987	94770	2.8341458267384194	0.5596391263057929	0.005740247076007	1	3.9251075641505264	0.0127502415872819	0.245900601456157	0.9181241141063404	0.0			0.0	0.992619292825266	0.9955801579128046	103	207	310	103	172
S20CNODE_829_length_17091_cov_704.414600	17091	4.302790942601369	0.6648528465274121	0.004030063691645	2	5.172480304992127	0.0395665163520798	0.3535779065004973	0.9776150048133968	0.0			0.0	0.9975177891775608	0.9978487506205528	13	38	51	13	15
S20CNODE_855_length_16781_cov_536.105125	16781	4.695727310648948	0.7937548417853525	0.0048459438473703	3	4.647149071919626	0.0358748939412314	0.4110601275251773	0.9841775777513874	0.0			0.0	0.9957958828645984	0.998260365323282	12	59	71	12	29
S20CNODE_895_length_16206_cov_420.431087	16206	3.855053683820807	0.5150561520424534	0.0042866597717089	1	5.154053513818603	0.0404878211417036	0.3445020362828582	0.9667603687564942	0.0			0.0	0.9962385814078452	0.99856707863156	8	39	47	8	21
S20CNODE_96_length_80473_cov_579.980745	80473	2.5543598474022344	0.5596908279795708	0.0049183411346046	1	3.622676672606561	0.0127704786982952	0.2093745728380947	0.8951788532260362	0.0			0.0	0.99430233248264	0.9972698676479316	45	138	183	46	96
