Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,bin_class,class_3
S49C105,o__Lactobacillales (UID355),490,334,183,111,221,2,0,0,0,67.92,0.04,100.0,1,1
S49C1120,o__Lactobacillales (UID375),177,350,163,22,327,1,0,0,0,98.7,0.31,0.0,0,0
S49C1134,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,38.79,0.0,0.0,3,2
S49C1771,o__Lactobacillales (UID374),471,350,191,35,244,69,2,0,0,86.21,25.85,90.67,3,2
S49C1872,k__Bacteria (UID203),5449,103,57,85,18,0,0,0,0,11.96,0.0,0.0,3,2
S49C188,o__Lactobacillales (UID355),490,336,184,237,99,0,0,0,0,25.95,0.0,0.0,3,2
S49C1950,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,35.06,0.0,0.0,3,2
S49C205,g__Lactobacillus (UID377),91,430,154,76,343,11,0,0,0,84.79,2.02,81.82,1,1
S49C2235,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S49C2561,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S49C30,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,30.02,0.0,0.0,3,2
S49C307,o__Actinomycetales (UID1812),229,456,227,4,451,1,0,0,0,99.25,0.44,0.0,0,0
S49C310,o__Actinomycetales (UID1809),267,400,222,10,388,2,0,0,0,95.95,0.56,50.0,0,0
S49C579,p__Actinobacteria (UID1454),732,206,120,10,196,0,0,0,0,94.58,0.0,0.0,0,0
S49C85,o__Lactobacillales (UID544),293,475,267,80,394,1,0,0,0,80.99,0.19,0.0,1,1
S49C981,k__Bacteria (UID203),5449,104,58,65,38,1,0,0,0,52.01,1.72,100.0,2,1
S4C1083,o__Clostridiales (UID1212),172,261,147,19,239,3,0,0,0,95.48,0.68,100.0,0,0
S4C1113,o__Lactobacillales (UID355),490,332,181,33,299,0,0,0,0,87.85,0.0,0.0,1,1
S4C14225,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C1449,o__Clostridiales (UID1212),172,263,149,17,245,1,0,0,0,92.87,0.34,100.0,0,0
S4C1454,o__Clostridiales (UID1212),172,263,149,53,206,4,0,0,0,80.85,1.45,75.0,1,1
S4C1589,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,23.28,0.0,0.0,3,2
S4C177,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,33.54,0.0,0.0,3,2
S4C1796,k__Bacteria (UID2329),174,149,89,92,54,3,0,0,0,51.37,2.81,33.33,2,1
S4C18,o__Actinomycetales (UID1812),229,457,227,185,269,3,0,0,0,55.32,0.4,100.0,1,1
S4C1858,p__Firmicutes (UID240),1318,179,104,102,77,0,0,0,0,56.57,0.0,0.0,1,1
S4C188,o__Lactobacillales (UID355),490,336,184,29,306,1,0,0,0,86.96,0.27,100.0,1,1
S4C1890,c__Clostridia (UID1118),387,223,124,11,177,34,1,0,0,93.15,12.64,35.14,3,2
S4C1904,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,3,2
S4C1925,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S4C199,c__Clostridia (UID1118),387,223,124,11,212,0,0,0,0,93.15,0.0,0.0,0,0
S4C2030,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C2040,k__Bacteria (UID2329),174,149,89,59,88,2,0,0,0,69.74,0.84,100.0,1,1
S4C205,g__Lactobacillus (UID377),91,430,154,26,403,1,0,0,0,94.77,0.13,100.0,0,0
S4C2091,o__Clostridiales (UID1212),172,263,149,40,97,98,26,1,1,81.59,64.32,19.8,3,2
S4C2098,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S4C2146,c__Spirochaetia (UID2496),72,215,125,68,98,39,8,1,1,78.12,31.53,8.33,3,2
S4C217,k__Bacteria (UID2565),2921,152,93,34,114,4,0,0,0,83.13,2.79,50.0,1,1
S4C2230,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,31.19,0.0,0.0,3,2
S4C2237,k__Bacteria (UID2329),174,149,89,80,69,0,0,0,0,64.44,0.0,0.0,1,1
S4C224,o__Clostridiales (UID1120),304,249,142,32,216,1,0,0,0,94.56,0.7,100.0,0,0
S4C2281,k__Bacteria (UID203),5449,104,58,79,16,9,0,0,0,36.36,12.07,66.67,3,2
S4C2339,k__Bacteria (UID203),5449,103,57,75,28,0,0,0,0,42.11,0.0,0.0,3,2
S4C234,f__Lachnospiraceae (UID1256),33,333,171,121,207,5,0,0,0,70.14,1.95,40.0,1,1
S4C2402,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C251,o__Clostridiales (UID1212),172,263,149,167,94,2,0,0,0,27.7,0.84,100.0,3,2
S4C2511,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C2513,k__Bacteria (UID203),5449,103,57,91,12,0,0,0,0,19.3,0.0,0.0,3,2
S4C2566,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,44.83,0.0,0.0,3,2
S4C2619,o__Clostridiales (UID1212),172,263,149,18,245,0,0,0,0,95.03,0.0,0.0,0,0
S4C2651,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,12.7,0.0,0.0,3,2
S4C2670,k__Bacteria (UID203),5449,98,58,80,18,0,0,0,0,22.76,0.0,0.0,3,2
S4C2709,k__Bacteria (UID203),5449,103,57,97,6,0,0,0,0,5.74,0.0,0.0,3,2
S4C2722,c__Clostridia (UID1118),387,223,124,167,56,0,0,0,0,25.41,0.0,0.0,3,2
S4C2735,o__Clostridiales (UID1212),172,257,149,29,225,3,0,0,0,84.63,1.17,100.0,1,1
S4C2736,k__Bacteria (UID203),5449,103,58,100,3,0,0,0,0,2.76,0.0,0.0,3,2
S4C2742,o__Clostridiales (UID1212),172,261,147,16,245,0,0,0,0,96.68,0.0,0.0,0,0
S4C2774,f__Bifidobacteriaceae (UID1460),70,502,225,22,476,4,0,0,0,95.96,1.04,25.0,0,0
S4C2931,o__Clostridiales (UID1120),304,247,141,88,109,47,3,0,0,69.53,23.94,3.57,3,2
S4C2980,c__Clostridia (UID1118),387,223,124,69,153,1,0,0,0,67.88,0.81,100.0,1,1
S4C2991,f__Lachnospiraceae (UID1256),33,333,171,144,185,4,0,0,0,56.28,1.56,75.0,2,1
S4C3013,k__Bacteria (UID203),5449,104,58,83,19,1,1,0,0,24.76,3.45,100.0,3,2
S4C3091,o__Clostridiales (UID1226),155,278,158,229,49,0,0,0,0,17.11,0.0,0.0,3,2
S4C3249,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,17.24,0.0,0.0,3,2
S4C3262,o__Clostridiales (UID1226),155,278,158,15,261,2,0,0,0,92.25,1.27,50.0,0,0
S4C330,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C341,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S4C346,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,0.31,0.0,0.0,3,2
S4C3483,k__Bacteria (UID203),5449,103,57,73,29,1,0,0,0,42.98,1.75,0.0,3,2
S4C3515,k__Bacteria (UID203),5449,104,58,97,6,1,0,0,0,10.5,0.16,0.0,3,2
S4C3545,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,2.04,0.0,0.0,3,2
S4C362,g__Lactobacillus (UID377),91,430,154,74,356,0,0,0,0,86.6,0.0,0.0,1,1
S4C366,k__Bacteria (UID203),5449,104,58,75,28,1,0,0,0,42.41,1.72,100.0,3,2
S4C367,o__Clostridiales (UID1212),172,263,149,18,242,3,0,0,0,91.59,1.03,100.0,0,0
S4C3695,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,20.85,0.0,0.0,3,2
S4C3841,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,3,2
S4C387,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S4C392,o__Bacteroidales (UID2657),160,492,269,6,484,2,0,0,0,98.5,0.14,50.0,0,0
S4C3956,k__Bacteria (UID203),5449,103,58,81,22,0,0,0,0,32.04,0.0,0.0,3,2
S4C3970,o__Clostridiales (UID1120),304,250,143,113,131,6,0,0,0,55.96,3.61,33.33,2,1
S4C4026,o__Clostridiales (UID1212),172,263,149,82,175,6,0,0,0,64.94,1.54,66.67,1,1
S4C4044,o__Clostridiales (UID1212),172,261,147,108,153,0,0,0,0,53.4,0.0,0.0,1,1
S4C4177,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C4221,k__Bacteria (UID203),5449,103,57,85,18,0,0,0,0,17.94,0.0,0.0,3,2
S4C4347,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S4C439,k__Bacteria (UID203),5449,104,58,70,34,0,0,0,0,43.53,0.0,0.0,3,2
S4C442,o__Lactobacillales (UID355),490,336,184,10,326,0,0,0,0,96.11,0.0,0.0,0,0
S4C4834,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,7.24,0.0,0.0,3,2
S4C4910,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C51,o__Clostridiales (UID1212),172,263,149,36,223,4,0,0,0,88.92,1.9,75.0,1,1
S4C52,k__Bacteria (UID203),5449,103,57,83,20,0,0,0,0,28.74,0.0,0.0,3,2
S4C530,o__Clostridiales (UID1212),172,263,149,4,254,5,0,0,0,98.55,2.71,40.0,0,0
S4C5303,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S4C537,o__Clostridiales (UID1226),155,274,157,12,255,7,0,0,0,95.22,2.83,71.43,0,0
S4C568,o__Thermoanaerobacterales (UID1420),32,488,209,289,195,4,0,0,0,38.27,0.89,25.0,3,2
S4C569,g__Lactobacillus (UID380),58,449,129,1,448,0,0,0,0,99.22,0.0,0.0,0,0
S4C5806,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C5929,c__Clostridia (UID1118),387,223,124,39,183,1,0,0,0,90.84,0.07,100.0,0,0
S4C6015,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,13.97,0.0,0.0,3,2
S4C60209,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S4C6169,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C618,o__Clostridiales (UID1226),155,278,158,55,218,5,0,0,0,86.64,1.64,40.0,1,1
S4C6395,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C672,f__Enterobacteriaceae (UID5124),134,1173,336,80,1081,11,1,0,0,92.32,1.03,92.86,0,0
S4C678,k__Bacteria (UID203),5449,102,56,94,8,0,0,0,0,10.88,0.0,0.0,3,2
S4C68,o__Actinomycetales (UID1572),580,286,172,168,118,0,0,0,0,37.22,0.0,0.0,3,2
S4C723,o__Clostridiales (UID1212),172,263,149,75,184,4,0,0,0,70.14,2.03,50.0,1,1
S4C7280,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C736,o__Clostridiales (UID1212),172,263,149,164,99,0,0,0,0,39.29,0.0,0.0,3,2
S4C8942,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S4C931,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,21.93,0.0,0.0,3,2
S4C983,k__Bacteria (UID203),5449,104,58,102,1,0,1,0,0,0.31,0.31,0.0,3,2
S50C1,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,10.61,0.0,0.0,3,2
S50C1046,o__Clostridiales (UID1212),172,263,149,71,192,0,0,0,0,74.87,0.0,0.0,1,1
S50C1149,o__Clostridiales (UID1226),155,278,158,114,162,2,0,0,0,65.07,1.27,50.0,1,1
S50C121,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,12.07,0.0,0.0,3,2
S50C1211,k__Bacteria (UID203),5449,102,56,87,15,0,0,0,0,21.43,0.0,0.0,3,2
S50C1264,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,13.24,0.0,0.0,3,2
S50C1294,k__Bacteria (UID203),5449,103,57,89,14,0,0,0,0,20.18,0.0,0.0,3,2
S50C1515,o__Clostridiales (UID1212),172,263,149,177,85,1,0,0,0,36.28,0.67,100.0,3,2
S50C1573,f__Lachnospiraceae (UID1256),33,333,171,103,224,6,0,0,0,74.36,1.13,33.33,1,1
S50C1589,k__Bacteria (UID203),5449,104,58,69,33,2,0,0,0,41.83,3.45,50.0,3,2
S50C1595,k__Bacteria (UID203),5449,102,56,76,25,1,0,0,0,39.29,1.79,100.0,3,2
S50C1633,k__Bacteria (UID203),5449,102,56,95,7,0,0,0,0,10.71,0.0,0.0,3,2
S50C169,o__Clostridiales (UID1226),155,278,158,42,234,2,0,0,0,83.97,0.37,100.0,1,1
S50C1742,k__Bacteria (UID203),5449,100,55,90,10,0,0,0,0,17.27,0.0,0.0,3,2
S50C1759,k__Bacteria (UID203),5449,104,58,76,22,6,0,0,0,39.66,6.9,100.0,3,2
S50C179,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,21.53,0.0,0.0,3,2
S50C1826,k__Bacteria (UID203),5449,102,56,62,40,0,0,0,0,57.74,0.0,0.0,1,1
S50C183,f__Lachnospiraceae (UID1256),33,333,171,51,277,5,0,0,0,86.66,1.75,80.0,1,1
S50C1844,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,28.45,0.0,0.0,3,2
S50C1959,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,24.14,0.0,0.0,3,2
S50C1962,k__Bacteria (UID203),5449,103,57,76,27,0,0,0,0,33.51,0.0,0.0,3,2
S50C2001,k__Bacteria (UID203),5449,103,57,89,13,1,0,0,0,20.18,1.75,100.0,3,2
S50C2076,k__Bacteria (UID203),5449,102,56,83,19,0,0,0,0,29.79,0.0,0.0,3,2
S50C215,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S50C2295,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,37.93,0.0,0.0,3,2
S50C24,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,13.56,0.0,0.0,3,2
S50C2413,k__Bacteria (UID203),5449,103,57,87,16,0,0,0,0,24.27,0.0,0.0,3,2
S50C2427,k__Bacteria (UID203),5449,102,56,84,18,0,0,0,0,25.0,0.0,0.0,3,2
S50C2517,k__Bacteria (UID203),5449,98,58,85,13,0,0,0,0,22.41,0.0,0.0,3,2
S50C2924,o__Clostridiales (UID1212),172,263,149,59,204,0,0,0,0,85.74,0.0,0.0,1,1
S50C299,p__Bacteroidetes (UID2605),350,314,208,4,306,4,0,0,0,98.56,1.28,0.0,0,0
S50C2991,k__Bacteria (UID203),5449,103,57,90,13,0,0,0,0,15.07,0.0,0.0,3,2
S50C302,c__Clostridia (UID1118),387,223,124,160,63,0,0,0,0,28.51,0.0,0.0,3,2
S50C3060,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S50C322,k__Bacteria (UID2372),131,177,106,55,122,0,0,0,0,62.38,0.0,0.0,1,1
S50C3267,o__Clostridiales (UID1212),172,261,147,56,202,3,0,0,0,91.34,0.99,66.67,0,0
S50C3576,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,16.38,0.0,0.0,3,2
S50C3668,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S50C3686,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,12.93,0.0,0.0,3,2
S50C392,o__Bacteroidales (UID2657),160,492,269,137,353,2,0,0,0,74.71,0.39,0.0,1,1
S50C4060,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,12.07,0.0,0.0,3,2
S50C412,k__Bacteria (UID203),5449,103,57,96,7,0,0,0,0,9.65,0.0,0.0,3,2
S50C4137,o__Clostridiales (UID1226),155,278,158,50,227,1,0,0,0,77.14,0.16,0.0,1,1
S50C4189,k__Bacteria (UID203),5449,102,56,96,6,0,0,0,0,7.14,0.0,0.0,3,2
S50C428,o__Selenomonadales (UID1024),64,334,167,76,251,7,0,0,0,89.4,3.19,71.43,1,1
S50C4490,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,27.59,0.0,0.0,3,2
S50C458,k__Bacteria (UID203),5449,98,58,86,11,1,0,0,0,18.1,1.72,100.0,3,2
S50C501,o__Clostridiales (UID1226),155,278,158,22,252,4,0,0,0,91.45,1.23,25.0,0,0
S50C543,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,34.48,0.0,0.0,3,2
S50C5481,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S50C5507,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,6.27,0.0,0.0,3,2
S50C567,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,7.05,0.0,0.0,3,2
S50C6258,p__Bacteroidetes (UID2605),350,315,209,222,92,1,0,0,0,27.21,0.16,0.0,3,2
S50C672,f__Enterobacteriaceae (UID5124),134,1173,336,185,973,15,0,0,0,80.39,2.1,80.0,1,1
S50C736,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,5.25,0.0,0.0,3,2
S50C804,p__Bacteroidetes (UID2605),350,314,208,23,289,2,0,0,0,98.12,0.64,50.0,0,0
S50C85,k__Bacteria (UID203),5449,104,58,73,31,0,0,0,0,43.39,0.0,0.0,3,2
S50C931,o__Clostridiales (UID1226),155,278,158,22,254,2,0,0,0,90.4,0.84,50.0,0,0
S50C961,o__Clostridiales (UID1212),172,263,149,30,233,0,0,0,0,85.68,0.0,0.0,1,1
S51C1,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S51C1039,o__Lactobacillales (UID355),490,334,183,189,144,1,0,0,0,47.52,0.55,100.0,3,2
S51C105,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,14.89,0.0,0.0,3,2
S51C1053,o__Clostridiales (UID1212),172,263,149,43,219,1,0,0,0,79.8,0.17,0.0,1,1
S51C1094,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S51C1134,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S51C1359,o__Clostridiales (UID1226),155,278,158,75,189,14,0,0,0,83.33,6.7,7.14,2,1
S51C1382,c__Clostridia (UID1118),387,223,124,34,186,3,0,0,0,83.06,2.02,66.67,1,1
S51C1431,k__Bacteria (UID203),5449,104,58,82,21,1,0,0,0,32.76,0.86,100.0,3,2
S51C1449,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,3,2
S51C1516,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,16.38,0.0,0.0,3,2
S51C152,o__Clostridiales (UID1212),172,263,149,51,211,1,0,0,0,86.42,0.06,100.0,1,1
S51C157,o__Clostridiales (UID1212),172,261,147,76,182,3,0,0,0,81.06,1.5,66.67,1,1
S51C1600,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,32.13,0.0,0.0,3,2
S51C1671,k__Bacteria (UID203),5449,102,56,92,10,0,0,0,0,10.36,0.0,0.0,3,2
S51C1729,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,29.94,0.0,0.0,3,2
S51C1744,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.5,0.0,0.0,3,2
S51C1771,o__Lactobacillales (UID374),471,350,191,70,227,51,2,0,0,89.01,17.1,92.98,3,2
S51C179,c__Deltaproteobacteria (UID3218),61,284,169,159,125,0,0,0,0,46.57,0.0,0.0,3,2
S51C1816,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,5.33,0.0,0.0,3,2
S51C183,f__Lachnospiraceae (UID1256),33,333,171,117,215,1,0,0,0,71.79,0.19,100.0,1,1
S51C1865,k__Bacteria (UID203),5449,104,58,88,15,1,0,0,0,25.86,1.72,100.0,3,2
S51C1880,p__Actinobacteria (UID2112),31,211,124,18,193,0,0,0,0,91.69,0.0,0.0,0,0
S51C1926,k__Bacteria (UID203),5449,102,56,66,36,0,0,0,0,45.13,0.0,0.0,3,2
S51C193,k__Bacteria (UID203),5449,104,58,60,44,0,0,0,0,61.44,0.0,0.0,1,1
S51C2010,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,3,2
S51C2036,k__Bacteria (UID203),5449,102,56,88,14,0,0,0,0,20.54,0.0,0.0,3,2
S51C2044,o__Clostridiales (UID1212),172,257,149,34,211,12,0,0,0,88.57,4.36,16.67,1,1
S51C205,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S51C2050,k__Bacteria (UID203),5449,104,58,76,28,0,0,0,0,42.24,0.0,0.0,3,2
S51C2088,k__Bacteria (UID203),5449,102,56,97,5,0,0,0,0,8.93,0.0,0.0,3,2
S51C210,k__Bacteria (UID203),5449,103,57,88,15,0,0,0,0,14.83,0.0,0.0,3,2
S51C220,p__Bacteroidetes (UID2605),350,314,208,168,146,0,0,0,0,51.05,0.0,0.0,1,1
S51C222,k__Bacteria (UID203),5449,102,56,66,36,0,0,0,0,57.31,0.0,0.0,1,1
S51C2223,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.92,0.0,0.0,3,2
S51C2248,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,22.41,0.0,0.0,3,2
S51C2319,k__Bacteria (UID203),5449,103,57,71,32,0,0,0,0,43.86,0.0,0.0,3,2
S51C24,c__Clostridia (UID1085),35,420,196,334,85,1,0,0,0,16.37,0.02,0.0,3,2
S51C246,p__Bacteroidetes (UID2605),350,314,208,1,311,2,0,0,0,99.52,0.48,0.0,0,0
S51C2465,k__Bacteria (UID203),5449,98,58,92,6,0,0,0,0,9.48,0.0,0.0,3,2
S51C2592,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,22.41,0.0,0.0,3,2
S51C2614,k__Bacteria (UID203),5449,98,58,72,26,0,0,0,0,21.79,0.0,0.0,3,2
S51C265,p__Bacteroidetes (UID2605),350,314,208,38,274,2,0,0,0,96.63,0.96,0.0,0,0
S51C2656,k__Bacteria (UID203),5449,104,58,71,32,1,0,0,0,47.41,1.72,100.0,3,2
S51C2709,c__Deltaproteobacteria (UID3218),61,284,169,123,157,4,0,0,0,58.38,0.13,0.0,1,1
S51C278,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,12.07,0.0,0.0,3,2
S51C280,o__Clostridiales (UID1212),172,261,147,45,216,0,0,0,0,95.21,0.0,0.0,0,0
S51C2807,k__Bacteria (UID203),5449,104,58,92,11,1,0,0,0,14.66,0.86,100.0,3,2
S51C2852,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,20.86,0.0,0.0,3,2
S51C2952,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,26.72,0.0,0.0,3,2
S51C30,p__Bacteroidetes (UID2605),350,314,208,1,312,1,0,0,0,99.52,0.48,0.0,0,0
S51C3056,k__Bacteria (UID203),5449,102,56,93,8,1,0,0,0,12.5,1.79,0.0,3,2
S51C308,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,31.03,0.0,0.0,3,2
S51C316,p__Bacteroidetes (UID2605),350,314,208,1,312,1,0,0,0,99.76,0.48,0.0,0,0
S51C32,k__Bacteria (UID203),5449,103,57,77,26,0,0,0,0,34.85,0.0,0.0,3,2
S51C322,k__Bacteria (UID2372),131,177,106,8,169,0,0,0,0,93.4,0.0,0.0,0,0
S51C326,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,19.36,0.0,0.0,3,2
S51C3390,k__Bacteria (UID203),5449,103,57,59,43,1,0,0,0,67.54,1.75,100.0,1,1
S51C3529,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S51C3570,k__Bacteria (UID203),5449,104,58,95,9,0,0,0,0,15.52,0.0,0.0,3,2
S51C358,k__Bacteria (UID203),5449,104,58,94,10,0,0,0,0,8.54,0.0,0.0,3,2
S51C360,k__Bacteria (UID203),5449,104,58,71,32,1,0,0,0,50.31,1.72,0.0,2,1
S51C390,o__Clostridiales (UID1212),172,261,147,52,206,3,0,0,0,90.93,0.52,33.33,0,0
S51C392,o__Bacteroidales (UID2657),160,492,269,258,231,3,0,0,0,49.97,0.68,66.67,3,2
S51C403,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,22.41,0.0,0.0,3,2
S51C434,o__Clostridiales (UID1212),172,261,147,55,206,0,0,0,0,91.0,0.0,0.0,0,0
S51C44,o__Clostridiales (UID1212),172,261,147,67,192,2,0,0,0,87.53,1.36,50.0,1,1
S51C4457,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,5.17,0.0,0.0,3,2
S51C461,k__Bacteria (UID209),5443,105,59,50,53,2,0,0,0,62.11,3.39,100.0,2,1
S51C482,k__Bacteria (UID203),5449,103,57,100,3,0,0,0,0,3.51,0.0,0.0,3,2
S51C500,o__Clostridiales (UID1212),172,261,147,16,243,2,0,0,0,92.29,1.36,50.0,0,0
S51C5256,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,5.17,0.0,0.0,3,2
S51C541,p__Actinobacteria (UID2112),31,211,124,1,209,1,0,0,0,99.19,0.81,0.0,0,0
S51C5419,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,7.21,0.0,0.0,3,2
S51C55,c__Clostridia (UID1118),387,223,124,7,216,0,0,0,0,96.75,0.0,0.0,0,0
S51C579,p__Actinobacteria (UID1454),732,206,120,10,196,0,0,0,0,94.58,0.0,0.0,0,0
S51C622,c__Deltaproteobacteria (UID3218),61,284,169,2,280,2,0,0,0,98.82,1.18,0.0,0,0
S51C64,k__Bacteria (UID203),5449,103,57,71,32,0,0,0,0,46.09,0.0,0.0,3,2
S51C676,f__Lachnospiraceae (UID1256),33,333,171,101,229,3,0,0,0,74.3,0.76,33.33,1,1
S51C723,o__Clostridiales (UID1212),172,263,149,138,124,1,0,0,0,46.48,0.67,100.0,3,2
S51C736,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,19.59,0.0,0.0,3,2
S51C7370,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S51C793,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,24.81,0.0,0.0,3,2
S51C8309,k__Bacteria (UID203),5449,104,58,100,4,0,0,0,0,6.9,0.0,0.0,3,2
S51C85,o__Lactobacillales (UID544),293,475,267,0,472,3,0,0,0,100.0,0.75,0.0,0,0
S51C892,o__Clostridiales (UID1212),172,263,149,13,248,2,0,0,0,92.95,0.89,50.0,0,0
S51C90,p__Bacteroidetes (UID2605),350,314,208,11,300,3,0,0,0,97.87,0.98,66.67,0,0
S51C907,k__Bacteria (UID203),5449,98,58,86,12,0,0,0,0,17.24,0.0,0.0,3,2
S51C931,o__Clostridiales (UID1226),155,278,158,13,264,1,0,0,0,94.94,0.63,0.0,0,0
S51C936,k__Bacteria (UID1452),924,151,101,88,63,0,0,0,0,38.17,0.0,0.0,3,2
S51C9528,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S51C961,o__Clostridiales (UID1212),172,263,149,8,255,0,0,0,0,95.75,0.0,0.0,0,0
S52C1157,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S52C1748,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
